City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Nerchinskiy Zavod,RU,2021-08-11 20:45:19,51.3088,119.61,54.52,93,100,2.33
380,Naze,JP,2021-08-11 20:45:20,28.3667,129.4833,78.55,87,100,18.59
381,Bima,ID,2021-08-11 20:45:20,-8.4667,118.7167,74.89,92,27,4.21
382,Comodoro Rivadavia,AR,2021-08-11 20:44:00,-45.8667,-67.5,62.46,19,0,14.97
383,Union,US,2021-08-11 20:45:04,40.6334,-74.2663,95.22,61,1,6.91
384,Inhambane,MZ,2021-08-11 20:45:20,-23.865,35.3833,66.15,83,87,9.46
385,Hare Bay,CA,2021-08-11 20:45:21,48.8499,-54.0148,65.55,80,100,6.53
386,Adrar,MR,2021-08-11 20:45:21,20.5022,-10.0711,94.5,16,17,11.12
387,Kuryk,KZ,2021-08-11 20:45:21,43.2,51.65,88.68,28,94,2.82
388,Kununurra,AU,2021-08-11 20:45:22,-15.7667,128.7333,64.38,72,36,5.75
389,Banjar,ID,2021-08-11 20:45:22,-8.19,114.9675,78.66,89,9,4.85
390,Estelle,US,2021-08-11 20:45:22,29.8458,-90.1067,90.0,74,75,3.44
391,Lahij,YE,2021-08-11 20:45:23,13.1667,44.5833,89.06,40,42,4.94
392,Coihaique,CL,2021-08-11 20:42:26,-45.5752,-72.0662,50.61,53,0,0.0
393,Olinda,BR,2021-08-11 20:45:23,-8.0089,-34.8553,74.93,94,75,4.61
394,Orda,RU,2021-08-11 20:45:23,57.1951,56.9091,51.4,79,19,6.51
395,Pevek,RU,2021-08-11 20:45:24,69.7008,170.3133,38.61,74,94,7.25
396,West Bay,KY,2021-08-11 20:45:24,19.3667,-81.4167,88.05,74,40,1.99
397,Egvekinot,RU,2021-08-11 20:45:25,66.3167,-179.1667,34.79,81,100,1.32
398,Vardo,NO,2021-08-11 20:45:25,70.3705,31.1107,59.2,88,40,9.22
399,Goundam,ML,2021-08-11 20:45:25,16.4145,-3.6708,97.81,33,44,2.57
400,Sigli,ID,2021-08-11 20:45:26,5.3848,95.9609,78.17,72,100,5.12
401,Boende,CD,2021-08-11 20:45:26,-0.2167,20.8667,74.25,80,71,2.55
402,Mikun,RU,2021-08-11 20:45:26,62.3547,50.0771,59.38,74,98,7.63
403,Sal Rei,CV,2021-08-11 20:45:26,16.1833,-22.9167,77.56,77,40,14.5
404,Menongue,AO,2021-08-11 20:45:27,-14.6585,17.691,57.81,20,0,3.78
405,Takaka,NZ,2021-08-11 20:45:27,-40.85,172.8,52.56,78,58,5.77
406,Thinadhoo,MV,2021-08-11 20:45:28,0.5333,72.9333,81.77,70,100,12.01
407,Zatoka,UA,2021-08-11 20:45:28,46.0725,30.4654,72.14,59,0,12.55
408,Hisai,JP,2021-08-11 20:45:28,34.6667,136.4667,76.8,90,100,2.64
409,Monrovia,LR,2021-08-11 20:45:29,6.3005,-10.7969,76.77,91,100,11.72
410,Maceio,BR,2021-08-11 20:45:29,-9.6658,-35.7353,74.64,88,75,5.75
411,Madera,US,2021-08-11 20:43:32,37.1666,-119.8343,105.76,22,3,1.99
412,Sept-Iles,CA,2021-08-11 20:45:29,50.2001,-66.3821,73.92,83,75,5.99
413,Port Blair,IN,2021-08-11 20:45:30,11.6667,92.75,81.39,81,100,10.63
414,Mayo,US,2021-08-11 20:45:30,38.8876,-76.5119,97.57,68,1,3.0
415,Shingu,JP,2021-08-11 20:45:31,33.7333,135.9833,78.91,96,100,5.66
416,Jiazi,CN,2021-08-11 20:45:31,22.8779,116.067,80.83,90,100,6.62
417,Kanel,SN,2021-08-11 20:45:31,15.4916,-13.1763,92.17,34,96,11.25
418,Borogontsy,RU,2021-08-11 20:45:32,62.6683,131.1683,64.15,89,100,1.57
419,Talagang,PK,2021-08-11 20:45:32,32.9297,72.4158,89.65,43,0,11.97
420,Poum,NC,2021-08-11 20:45:32,-20.2333,164.0167,70.52,60,5,23.22
421,Boyuibe,BO,2021-08-11 20:45:33,-20.4167,-63.2833,58.91,38,71,7.38
422,San Pedro,PH,2021-08-11 20:45:33,14.35,121.0167,79.83,87,40,4.61
423,Olafsvik,IS,2021-08-11 20:45:34,64.8945,-23.7142,57.96,72,32,1.7
424,Bouna,CI,2021-08-11 20:45:34,9.2667,-3.0,72.01,95,100,2.64
425,Mbekenyera,TZ,2021-08-11 20:45:34,-10.0,38.9833,63.82,78,28,2.48
426,Khandyga,RU,2021-08-11 20:45:35,62.6667,135.6,64.15,54,100,3.6
427,Namatanai,PG,2021-08-11 20:45:35,-3.6667,152.4333,79.86,82,65,4.45
428,Tautira,PF,2021-08-11 20:45:35,-17.7333,-149.15,82.42,80,63,15.03
429,Buchanan,LR,2021-08-11 20:45:36,5.8808,-10.0467,76.96,89,100,9.66
430,Guilin,CN,2021-08-11 20:45:36,25.2819,110.2864,77.11,98,100,1.48
431,Aguimes,ES,2021-08-11 20:45:36,27.9054,-15.4461,70.43,64,40,16.11
432,Esmeraldas,BR,2021-08-11 20:45:37,-19.7625,-44.3139,84.31,32,22,1.77
433,Pocone,BR,2021-08-11 20:45:37,-16.2567,-56.6228,85.14,29,46,5.73
434,Vikhorevka,RU,2021-08-11 20:45:37,56.1201,101.1636,54.99,69,34,2.68
435,Gazanjyk,TM,2021-08-11 20:45:38,39.2446,55.5154,87.17,15,1,6.64
436,Shitanjing,CN,2021-08-11 20:45:38,39.2342,106.3439,62.22,59,43,4.43
437,Hobyo,SO,2021-08-11 20:45:38,5.3505,48.5268,76.37,87,99,23.26
438,Grande Prairie,CA,2021-08-11 20:45:00,55.1667,-118.8027,73.58,28,40,14.97
439,Izumo,JP,2021-08-11 20:45:39,35.3667,132.7667,73.35,91,99,4.36
440,Uyar,RU,2021-08-11 20:45:39,55.81,94.3153,60.91,93,100,4.68
441,Alyangula,AU,2021-08-11 20:45:39,-13.8483,136.4192,64.27,94,0,0.0
442,Caravelas,BR,2021-08-11 20:45:40,-17.7125,-39.2481,70.18,85,8,4.88
443,Norrtalje,SE,2021-08-11 20:45:40,59.758,18.705,64.02,91,97,3.76
444,Hanzhong,CN,2021-08-11 20:42:48,33.0728,107.0303,71.44,75,100,1.07
445,Sangar,RU,2021-08-11 20:45:41,63.9242,127.4739,60.93,94,100,3.53
446,Portland,US,2021-08-11 20:44:10,45.5234,-122.6762,100.63,35,20,3.0
447,Wanning,CN,2021-08-11 20:45:41,18.8003,110.3967,81.14,92,100,6.64
448,Buraydah,SA,2021-08-11 20:45:42,26.326,43.975,95.45,11,85,8.57
449,Muhos,FI,2021-08-11 20:45:42,64.808,25.9931,60.58,96,21,4.97
450,Kirakira,SB,2021-08-11 20:45:42,-10.4544,161.9205,79.34,85,99,13.65
451,Manama,BH,2021-08-11 20:45:43,26.2154,50.5832,95.34,64,0,1.14
452,Goch,DE,2021-08-11 20:45:43,51.6667,6.1667,66.49,84,0,1.14
453,Nampula,MZ,2021-08-11 20:45:43,-15.1165,39.2666,66.15,77,20,5.75
454,Palana,RU,2021-08-11 20:45:44,59.1167,159.9667,52.52,74,9,4.07
455,Trincomalee,LK,2021-08-11 20:45:44,8.5711,81.2335,79.57,84,100,17.54
456,Iranshahr,IR,2021-08-11 20:45:44,27.2025,60.6848,95.34,36,0,0.0
457,Bartica,GY,2021-08-11 20:45:45,6.4,-58.6167,77.32,88,100,2.04
458,Vao,NC,2021-08-11 20:45:45,-22.6667,167.4833,67.8,55,9,23.73
459,Gillette,US,2021-08-11 20:45:45,44.2911,-105.5022,88.68,19,1,5.01
460,Bilibino,RU,2021-08-11 20:45:46,68.0546,166.4372,52.81,49,76,2.15
461,Quesnel,CA,2021-08-11 20:43:32,52.9999,-122.5029,75.7,31,1,5.75
462,Svetlogorsk,BY,2021-08-11 20:45:46,52.6333,29.7333,65.08,73,57,5.82
463,Wuwei,CN,2021-08-11 20:45:46,37.9281,102.6414,64.35,65,99,3.38
464,Abu Samrah,SY,2021-08-11 20:45:47,35.3029,37.1841,83.07,41,26,6.82
465,Bereda,ES,2021-08-11 20:45:47,43.2686,-7.5406,64.58,97,10,3.71
466,Vanimo,PG,2021-08-11 20:45:47,-2.6741,141.3028,76.86,90,90,6.2
467,Olga,RU,2021-08-11 20:45:48,43.7444,135.2892,56.86,82,100,4.74
468,Praia Da Vitoria,PT,2021-08-11 20:45:48,38.7333,-27.0667,79.05,69,20,10.47
469,Faya,SA,2021-08-11 20:45:48,18.3851,42.4509,70.32,58,87,2.33
470,Athabasca,CA,2021-08-11 20:45:49,54.7169,-113.2854,69.49,39,99,18.86
471,Barcelona,ES,2021-08-11 20:41:18,41.3888,2.159,85.82,56,20,1.14
472,Isla Vista,US,2021-08-11 20:45:49,34.4133,-119.861,100.08,59,75,3.44
473,Stornoway,GB,2021-08-11 20:45:49,58.2093,-6.3865,55.92,82,36,6.91
474,Lethem,GY,2021-08-11 20:45:50,3.3803,-59.7968,82.18,79,100,4.36
475,Nyurba,RU,2021-08-11 20:45:50,63.2842,118.3319,63.37,67,92,1.25
476,Kiama,AU,2021-08-11 20:45:50,-34.6833,150.8667,58.37,58,42,14.67
477,Constitucion,CL,2021-08-11 20:45:51,-35.3333,-72.4167,53.78,62,0,4.5
478,Rio Grande,BR,2021-08-11 20:45:15,-32.035,-52.0986,51.91,68,15,9.48
479,Rostovka,RU,2021-08-11 20:45:52,55.3842,71.8891,55.26,92,100,15.97
480,Kizukuri,JP,2021-08-11 20:45:52,40.8061,140.3861,65.32,87,100,4.92
481,Havelock,US,2021-08-11 20:45:52,34.8791,-76.9013,92.05,76,20,5.99
482,Kozhva,RU,2021-08-11 20:45:53,65.1073,57.0459,54.54,74,99,6.44
483,Tilichiki,RU,2021-08-11 20:45:53,60.4667,166.1,60.1,59,24,5.68
484,Hami,CN,2021-08-11 20:45:53,42.8,93.45,79.18,34,0,6.11
485,Srednekolymsk,RU,2021-08-11 20:45:54,67.45,153.6833,59.36,40,83,3.09
486,Nador,MA,2021-08-11 20:45:54,35.174,-2.9287,78.87,83,0,2.3
487,Sinnamary,GF,2021-08-11 20:45:55,5.3833,-52.95,77.59,87,100,7.31
488,Buala,SB,2021-08-11 20:45:55,-8.145,159.5921,76.6,93,100,12.33
489,Gurlan,UZ,2021-08-11 20:45:55,41.8447,60.3919,78.71,29,0,10.07
490,Jalu,LY,2021-08-11 20:45:56,29.0331,21.5482,89.82,41,0,13.13
491,Basco,PH,2021-08-11 20:45:56,20.4487,121.9702,82.51,76,100,10.69
492,Kikerino,RU,2021-08-11 20:45:56,59.4667,29.6333,61.27,81,17,4.81
493,Santa Barbara,US,2021-08-11 20:43:52,34.7333,-120.0343,95.34,18,16,9.6
494,Bulawayo,ZW,2021-08-11 20:45:57,-20.15,28.5833,55.51,52,0,5.35
495,Aljezur,PT,2021-08-11 20:45:57,37.3191,-8.8033,64.78,90,1,9.42
496,Mildura,AU,2021-08-11 20:45:58,-34.2,142.15,40.96,100,0,4.61
497,Oltu,TR,2021-08-11 20:45:58,40.5498,42.0013,63.36,77,94,2.01
498,Los Llanos De Aridane,ES,2021-08-11 20:45:58,28.6585,-17.9182,71.35,96,0,13.8
499,Ranong,TH,2021-08-11 20:45:59,9.9658,98.6348,78.62,89,73,9.62
500,Paamiut,GL,2021-08-11 20:45:59,61.994,-49.6678,44.89,86,62,11.48
501,Kahului,US,2021-08-11 20:45:59,20.8947,-156.47,85.26,74,40,18.41
502,Najran,SA,2021-08-11 20:46:00,17.4924,44.1277,90.25,41,58,3.51
503,Gamba,GA,2021-08-11 20:46:00,-2.65,10.0,74.66,86,85,6.13
504,Sorong,ID,2021-08-11 20:46:00,-0.8833,131.25,77.61,87,80,6.6
505,Sinegorskiy,RU,2021-08-11 20:46:01,48.0139,40.8447,76.21,67,59,4.9
506,Khakhea,BW,2021-08-11 20:46:01,-24.6895,23.494,61.66,34,70,13.2
507,Santa Maria,BR,2021-08-11 20:45:02,-29.6842,-53.8069,56.5,54,75,4.61
508,Rayong,TH,2021-08-11 20:46:01,12.8333,101.4333,81.28,89,99,4.94
509,Deori Khas,IN,2021-08-11 20:46:02,23.4,79.0167,75.6,87,100,5.68
510,Cachoeiro De Itapemirim,BR,2021-08-11 20:43:38,-20.8489,-41.1128,71.8,72,27,7.63
511,Wageningen,NL,2021-08-11 20:46:02,51.9667,5.6667,65.17,90,33,4.7
512,Kattivakkam,IN,2021-08-11 20:46:03,13.2167,80.3167,86.09,66,100,9.51
513,Khorixas,NA,2021-08-11 20:46:03,-20.3667,14.9667,58.82,60,6,2.84
514,Dengzhou,CN,2021-08-11 20:46:04,37.8086,120.7508,74.68,84,100,3.89
515,Le Vauclin,MQ,2021-08-11 20:46:04,14.5452,-60.8388,86.13,74,75,12.66
516,Mayumba,GA,2021-08-11 20:46:04,-3.432,10.6554,73.63,89,39,5.93
517,Port-Cartier,CA,2021-08-11 20:46:05,50.0334,-66.8654,73.62,82,59,6.53
518,Aconibe,GQ,2021-08-11 20:46:05,1.2968,10.9369,67.15,98,94,3.67
519,Husavik,IS,2021-08-11 20:46:05,66.0449,-17.3389,58.91,72,11,3.71
520,Ayan,RU,2021-08-11 20:46:06,56.45,138.1667,63.28,73,10,3.47
521,Camopi,GF,2021-08-11 20:46:06,3.1655,-52.3158,76.23,95,85,3.78
522,Ossora,RU,2021-08-11 20:46:06,59.2353,163.0719,62.11,63,4,1.54
523,Hambantota,LK,2021-08-11 20:46:07,6.1241,81.1185,78.24,82,100,18.43
524,Valdivia,CL,2021-08-11 20:46:07,-39.8142,-73.2459,60.89,69,0,3.71
525,San Cristobal,VE,2021-08-11 20:46:08,7.7669,-72.225,84.38,66,97,6.06
526,Herat,AF,2021-08-11 20:46:08,34.5,62.0,75.85,18,0,10.74
527,Tynda,RU,2021-08-11 20:46:08,55.1667,124.7167,50.56,93,38,0.83
528,Anqing,CN,2021-08-11 20:46:08,30.5092,117.0506,76.64,97,100,1.72
529,Dembi Dolo,ET,2021-08-11 20:46:09,8.5333,34.8,56.37,95,99,2.3
530,Lancaster,US,2021-08-11 20:42:35,40.2504,-76.2499,94.46,71,90,1.01
531,Jutai,BR,2021-08-11 20:46:09,-5.1833,-68.9,96.17,29,91,3.76
532,Coro,VE,2021-08-11 20:46:10,11.4045,-69.6734,86.34,69,95,17.07
533,Songjianghe,CN,2021-08-11 20:46:10,42.1859,127.479,54.55,98,11,3.85
534,Nouakchott,MR,2021-08-11 20:41:54,18.0858,-15.9785,80.53,69,9,21.77
535,Santa Maria Da Vitoria,BR,2021-08-11 20:46:10,-13.3947,-44.1886,82.22,26,5,4.07
536,Carrefour,HT,2021-08-11 20:46:11,18.5411,-72.3992,87.98,66,40,12.66
537,Neiafu,TO,2021-08-11 20:46:11,-18.65,-173.9833,74.08,88,75,10.36
538,Hohhot,CN,2021-08-11 20:41:12,40.8106,111.6522,55.69,76,0,2.24
539,Bow Island,CA,2021-08-11 20:46:11,49.8668,-111.3684,79.18,31,73,12.66
540,Sai Buri,TH,2021-08-11 20:46:12,6.7013,101.6168,77.34,88,88,4.03
541,Postoloprty,CZ,2021-08-11 20:46:13,50.3598,13.7029,67.98,88,48,1.54
542,Lufilufi,WS,2021-08-11 20:46:13,-13.8745,-171.5986,83.98,75,17,19.19
543,Kawambwa,ZM,2021-08-11 20:46:13,-9.7915,29.0791,60.75,29,0,4.61
544,Takoradi,GH,2021-08-11 20:46:14,4.8845,-1.7554,76.59,85,47,8.86
545,Malindi,KE,2021-08-11 20:46:14,-3.2175,40.1191,74.53,83,57,14.36
546,Baragua,CU,2021-08-11 20:46:14,21.6967,-78.6328,91.54,47,19,16.33
547,Tura,IN,2021-08-11 20:46:15,25.5198,90.2201,75.2,98,100,7.4
548,Chifeng,CN,2021-08-11 20:46:15,42.2683,118.9636,57.49,95,1,2.42
549,Izhma,RU,2021-08-11 20:46:15,65.0083,53.9113,59.54,71,100,6.87
550,Walvis Bay,NA,2021-08-11 20:46:16,-22.9575,14.5053,58.08,82,9,2.3
551,Tsumeb,NA,2021-08-11 20:46:16,-19.2333,17.7167,62.15,18,0,4.81
552,Port Lincoln,AU,2021-08-11 20:46:17,-34.7333,135.8667,53.02,82,4,9.78
553,Abu Dhabi,AE,2021-08-11 20:44:59,24.4667,54.3667,93.31,84,2,4.61
554,Doha,QA,2021-08-11 20:46:17,25.2867,51.5333,97.11,75,0,4.61
555,Pasinler,TR,2021-08-11 20:46:18,39.9803,41.6764,54.59,60,44,5.28
556,Ceres,US,2021-08-11 20:46:18,37.5949,-120.9577,109.31,24,1,8.05
557,Bridlington,GB,2021-08-11 20:46:18,54.0831,-0.1919,68.9,76,90,14.14
558,Vila,PT,2021-08-11 20:46:19,42.0304,-8.1588,61.68,70,0,3.76
559,Manaure,CO,2021-08-11 20:46:19,11.7751,-72.4445,84.72,71,85,16.15
560,Ocampo,MX,2021-08-11 20:46:19,21.65,-101.5,73.35,37,36,14.27
561,Mocuba,MZ,2021-08-11 20:46:20,-16.8392,36.9856,61.47,90,1,2.01
562,Harper,LR,2021-08-11 20:46:20,4.375,-7.7169,78.17,78,92,10.2
563,Zonguldak,TR,2021-08-11 20:46:20,41.25,31.8333,60.91,93,78,3.56
564,Avera,US,2021-08-11 20:46:21,33.194,-82.5271,94.66,42,69,4.54
565,Okha,RU,2021-08-11 20:46:21,53.5739,142.9478,53.55,79,8,8.14
566,Beroroha,MG,2021-08-11 20:46:21,-21.6667,45.1667,65.79,55,1,2.51
567,Markova,UA,2021-08-11 20:46:22,48.6758,24.4138,59.68,91,54,5.03
568,Tupiza,BO,2021-08-11 20:46:22,-21.45,-65.7167,66.74,13,25,20.49
569,Macas,EC,2021-08-11 20:46:22,-2.3167,-78.1167,74.95,83,75,2.3
570,Port Hedland,AU,2021-08-11 20:46:23,-20.3167,118.5667,55.45,28,0,6.91
